season,league,matchday,date,kickoff,home,away,home_goals,away_goals,result,stadium
2021,J2,第１３節第２日,2021-05-09,13:03,秋田,磐田,1,1,D,ソユスタ
2021,J2,第１３節第２日,2021-05-09,13:04,相模原,町田,1,1,D,ギオンス
2021,J1,第１３節第２日,2021-05-09,14:03,福岡,柏,1,0,H,ベススタ
2021,J1,第１３節第２日,2021-05-09,14:03,清水,横浜FC,1,1,D,アイスタ
2021,J2,第１３節第２日,2021-05-09,14:03,新潟,松本,0,0,D,デンカＳ
2021,J2,第１３節第２日,2021-05-09,14:03,金沢,山口,0,1,A,石川西部
2021,J2,第１３節第２日,2021-05-09,14:03,水戸,栃木,1,1,D,Ｋｓスタ
2021,J2,第１３節第２日,2021-05-09,14:03,千葉,岡山,4,2,H,フクアリ
2021,J2,第１３節第２日,2021-05-09,14:03,甲府,東京Ｖ,2,0,H,ＪＩＴス
2021,J2,第１３節第２日,2021-05-09,14:03,京都,山形,1,0,H,サンガＳ
2021,J1,第１３節第２日,2021-05-09,15:03,湘南,大分,2,0,H,レモンＳ
2021,J1,第１３節第２日,2021-05-09,15:03,徳島,札幌,1,2,A,鳴門大塚
2021,J2,第１３節第２日,2021-05-09,15:03,群馬,大宮,1,1,D,正田スタ
2021,J1,第１３節第２日,2021-05-09,16:03,浦和,仙台,2,0,H,埼玉
2021,J2,第１３節第２日,2021-05-09,16:03,北九州,長崎,0,1,A,ミクスタ
2021,J1,第１３節第２日,2021-05-09,17:01,鹿島,FC東京,3,0,H,カシマ
2021,J1,第２０節第１日,2021-05-12,18:03,Ｇ大阪,広島,1,2,A,パナスタ
2021,J1,第２０節第１日,2021-05-12,19:03,川崎Ｆ,仙台,2,2,D,等々力
2021,J1,第２１節第１日,2021-05-12,19:03,名古屋,鹿島,0,2,A,豊田ス
2021,J3,第８節第１日,2021-05-15,13:03,鹿児島,藤枝,0,3,A,白波スタ
2021,J1,第１４節第１日,2021-05-15,14:03,清水,名古屋,0,3,A,アイスタ
2021,J1,第１４節第１日,2021-05-15,14:03,仙台,福岡,0,1,A,ユアスタ
2021,J2,第１４節第１日,2021-05-15,14:03,甲府,秋田,1,0,H,ＪＩＴス
2021,J2,第１４節第１日,2021-05-15,14:03,磐田,群馬,1,0,H,ヤマハ
2021,J2,第１４節第１日,2021-05-15,14:03,長崎,千葉,2,2,D,トラスタ
2021,J2,第１４節第１日,2021-05-15,14:03,山口,相模原,1,0,H,みらスタ
2021,J2,第１４節第１日,2021-05-15,14:04,松本,金沢,0,0,D,サンアル
2021,J1,第１４節第１日,2021-05-15,15:03,鹿島,横浜FM,5,3,H,カシマ
2021,J1,第１４節第１日,2021-05-15,16:01,神戸,Ｃ大阪,1,1,D,ノエスタ
2021,J1,第１４節第１日,2021-05-15,16:03,柏,FC東京,0,4,A,三協Ｆ柏
2021,J1,第１４節第１日,2021-05-15,16:03,大分,鳥栖,1,1,D,昭和電ド
2021,J1,第１４節第１日,2021-05-15,16:04,広島,徳島,0,1,A,Ｅスタ
2021,J1,第１４節第１日,2021-05-15,17:03,横浜FC,湘南,2,0,H,ニッパツ
2021,J2,第１４節第１日,2021-05-15,18:03,琉球,栃木,4,2,H,タピスタ
2021,J3,第８節第２日,2021-05-16,13:03,岩手,岐阜,0,2,A,いわスタ
2021,J3,第８節第２日,2021-05-16,13:03,今治,讃岐,1,1,D,夢スタ
2021,J3,第８節第２日,2021-05-16,13:03,YS横浜,宮崎,0,2,A,ニッパツ
2021,J2,第１４節第２日,2021-05-16,14:03,山形,愛媛,1,0,H,ＮＤスタ
2021,J2,第１４節第２日,2021-05-16,14:03,大宮,岡山,0,0,D,ＮＡＣＫ
2021,J2,第１４節第２日,2021-05-16,14:03,京都,水戸,1,0,H,サンガＳ
2021,J3,第８節第２日,2021-05-16,14:03,熊本,長野,2,0,H,えがおＳ
2021,J3,第８節第２日,2021-05-16,14:03,福島,八戸,2,0,H,郡山西部
2021,J3,第８節第２日,2021-05-16,14:03,富山,沼津,3,0,H,富山
2021,J1,第１４節第２日,2021-05-16,15:03,川崎Ｆ,札幌,2,0,H,等々力
2021,J2,第１４節第２日,2021-05-16,15:03,町田,新潟,2,1,H,Ｇスタ
2021,J2,第１４節第２日,2021-05-16,15:03,東京Ｖ,北九州,2,0,H,味スタ
2021,J1,第１４節第２日,2021-05-16,17:03,Ｇ大阪,浦和,0,3,A,パナスタ
2021,J2,第１５節第１日,2021-05-19,18:33,秋田,山口,1,1,D,ソユスタ
2021,J1,第１５節第１日,2021-05-22,14:00,札幌,清水,2,0,H,札幌ド
2021,J1,第１５節第１日,2021-05-22,14:03,仙台,大分,2,1,H,ユアスタ
2021,J1,第１５節第１日,2021-05-22,14:03,鳥栖,鹿島,2,1,H,駅スタ
2021,J1,第１５節第１日,2021-05-22,15:03,川崎Ｆ,横浜FC,3,1,H,等々力
2021,J1,第１５節第１日,2021-05-22,16:04,浦和,神戸,2,0,H,埼玉
2021,J1,第１５節第１日,2021-05-22,17:03,福岡,湘南,2,1,H,ベススタ
2021,J1,第１５節第１日,2021-05-22,17:03,横浜FM,柏,1,1,D,日産ス
2021,J1,第１５節第１日,2021-05-22,18:03,徳島,名古屋,0,0,D,鳴門大塚
2021,J2,第１５節第２日,2021-05-22,18:03,琉球,山形,0,2,A,タピスタ
2021,J1,第１５節第１日,2021-05-22,19:01,FC東京,Ｇ大阪,1,0,H,味スタ
2021,J2,第１５節第３日,2021-05-23,14:03,岡山,長崎,0,1,A,Ｃスタ
2021,J2,第１５節第３日,2021-05-23,14:03,栃木,松本,3,0,H,カンセキ
2021,J2,第１５節第３日,2021-05-23,14:03,北九州,大宮,3,1,H,ミクスタ
2021,J2,第１５節第３日,2021-05-23,14:03,水戸,甲府,0,1,A,Ｋｓスタ
2021,J2,第１５節第３日,2021-05-23,14:03,千葉,町田,1,1,D,フクアリ
2021,J2,第１５節第３日,2021-05-23,14:03,新潟,京都,0,1,A,デンカＳ
2021,J2,第１５節第３日,2021-05-23,14:03,金沢,群馬,1,1,D,石川西部
2021,J1,第１５節第２日,2021-05-23,15:03,Ｃ大阪,広島,1,2,A,ヤンマー
2021,J2,第１５節第３日,2021-05-23,15:03,東京Ｖ,磐田,0,2,A,味スタ
2021,J3,第６節第２日,2021-05-26,13:03,福島,岩手,2,1,H,とうスタ
2021,J1,第１６節第１日,2021-05-26,19:01,広島,浦和,2,2,D,Ｅスタ
2021,J1,第１６節第１日,2021-05-26,19:03,湘南,川崎Ｆ,1,1,D,レモンＳ
2021,J1,第１６節第１日,2021-05-26,19:03,大分,横浜FM,0,1,A,昭和電ド
2021,J1,第１６節第１日,2021-05-26,19:03,名古屋,仙台,0,1,A,豊田ス
2021,J1,第１６節第１日,2021-05-26,19:03,柏,神戸,1,2,A,三協Ｆ柏
2021,J1,第１６節第１日,2021-05-26,19:03,横浜FC,福岡,1,1,D,ニッパツ
2021,J1,第１６節第１日,2021-05-26,19:03,清水,FC東京,3,0,H,アイスタ
2021,J1,第１６節第１日,2021-05-26,19:03,鹿島,Ｃ大阪,1,0,H,カシマ
2021,J1,第１６節第１日,2021-05-26,19:05,札幌,鳥栖,0,0,D,札幌ド
2021,J1,第１６節第２日,2021-05-27,19:03,Ｇ大阪,徳島,2,1,H,パナスタ
2021,J2,第１５節第４日,2021-05-27,19:03,相模原,愛媛,0,1,A,ギオンス
2021,J3,第９節第１日,2021-05-29,13:03,藤枝,熊本,0,1,A,藤枝サ
2021,J2,第１６節第１日,2021-05-29,14:03,長崎,山口,3,0,H,トラスタ
2021,J2,第１６節第１日,2021-05-29,14:03,大宮,千葉,0,2,A,ＮＡＣＫ
2021,J2,第１６節第１日,2021-05-29,14:03,群馬,栃木,0,0,D,正田スタ
2021,J2,第１６節第１日,2021-05-29,16:03,東京Ｖ,秋田,3,1,H,味スタ
2021,J2,第１６節第１日,2021-05-29,16:03,磐田,金沢,1,0,H,ヤマハ
2021,J1,第１７節第１日,2021-05-29,19:03,柏,札幌,1,2,A,三協Ｆ柏
2021,J2,第１６節第２日,2021-05-30,12:05,松本,岡山,1,3,A,サンアル
2021,J1,第１７節第２日,2021-05-30,13:03,横浜FM,清水,2,1,H,日産ス
2021,J3,第９節第２日,2021-05-30,13:03,沼津,福島,0,1,A,愛鷹
2021,J3,第９節第２日,2021-05-30,13:03,八戸,今治,2,1,H,プラスタ
2021,J3,第９節第２日,2021-05-30,13:03,鳥取,富山,0,3,A,Ａｘｉｓ
2021,J1,第１７節第２日,2021-05-30,14:03,神戸,鳥栖,1,1,D,ノエスタ
2021,J1,第１７節第２日,2021-05-30,14:03,FC東京,広島,0,0,D,味スタ
2021,J2,第１６節第２日,2021-05-30,14:03,山形,相模原,2,0,H,ＮＤスタ
2021,J2,第１６節第２日,2021-05-30,14:03,新潟,琉球,2,1,H,デンカＳ
2021,J2,第１６節第２日,2021-05-30,14:03,京都,甲府,0,0,D,サンガＳ
2021,J3,第９節第２日,2021-05-30,14:03,讃岐,岩手,1,1,D,ピカスタ
2021,J1,第１７節第２日,2021-05-30,15:03,仙台,Ｃ大阪,1,1,D,ユアスタ
2021,J1,第１７節第２日,2021-05-30,15:03,大分,福岡,2,1,H,昭和電ド
2021,J2,第１６節第２日,2021-05-30,15:03,町田,北九州,0,1,A,Ｇスタ
2021,J1,第１７節第２日,2021-05-30,15:04,徳島,湘南,1,1,D,鳴門大塚
2021,J3,第９節第２日,2021-05-30,16:03,長野,鹿児島,1,2,A,長野Ｕ
2021,J3,第９節第２日,2021-05-30,16:03,岐阜,YS横浜,1,2,A,長良川
2021,J1,第１７節第２日,2021-05-30,17:03,Ｇ大阪,横浜FC,2,0,H,パナスタ
2021,J2,第１６節第２日,2021-05-30,17:03,愛媛,水戸,0,5,A,ニンスタ
2021,J1,第１７節第２日,2021-05-30,18:04,浦和,名古屋,0,0,D,埼玉
2021,J1,第１７節第２日,2021-05-30,19:01,川崎Ｆ,鹿島,2,1,H,等々力
2021,J1,第１９節第２日,2021-06-02,19:03,湘南,Ｇ大阪,0,0,D,レモンＳ
2021,J1,第２１節第２日,2021-06-02,19:03,横浜FC,川崎Ｆ,0,2,A,ニッパツ
2021,J2,第１７節第１日,2021-06-04,19:03,群馬,水戸,2,1,H,正田スタ
2021,J3,第１０節第１日,2021-06-05,13:03,YS横浜,鳥取,2,1,H,ニッパツ
2021,J2,第１７節第２日,2021-06-05,13:30,山口,愛媛,2,2,D,みらスタ
2021,J2,第１７節第２日,2021-06-05,14:03,北九州,磐田,0,2,A,ミクスタ
2021,J2,第１７節第２日,2021-06-05,14:03,甲府,新潟,2,2,D,ＪＩＴス
2021,J2,第１７節第２日,2021-06-05,14:03,松本,町田,1,5,A,サンアル
2021,J2,第１７節第２日,2021-06-05,15:03,相模原,長崎,0,1,A,ギオンス
2021,J2,第１７節第２日,2021-06-05,15:03,秋田,琉球,1,1,D,ソユスタ
2021,J3,第１０節第１日,2021-06-05,15:03,今治,長野,0,0,D,夢スタ
2021,J2,第１７節第２日,2021-06-05,19:03,岡山,東京Ｖ,0,1,A,Ｃスタ
2021,J3,第１０節第２日,2021-06-06,13:03,鹿児島,讃岐,1,2,A,白波スタ
2021,J3,第１０節第２日,2021-06-06,13:03,福島,岐阜,1,2,A,とうスタ
2021,J3,第１０節第２日,2021-06-06,13:03,宮崎,八戸,2,0,H,ユニスタ
2021,J2,第１７節第３日,2021-06-06,14:03,栃木,京都,0,0,D,カンセキ
2021,J2,第１７節第３日,2021-06-06,14:03,金沢,大宮,1,0,H,石川西部
2021,J2,第１７節第３日,2021-06-06,14:03,千葉,山形,1,1,D,フクアリ
2021,J3,第１０節第２日,2021-06-06,14:03,熊本,沼津,0,1,A,えがおＳ
2021,J3,第１０節第２日,2021-06-06,17:03,岩手,藤枝,4,0,H,いわスタ
2021,J3,第１１節第１日,2021-06-12,15:03,岐阜,宮崎,3,1,H,長良川
2021,J3,第１１節第２日,2021-06-13,13:03,沼津,鹿児島,0,2,A,愛鷹
2021,J3,第１１節第２日,2021-06-13,13:03,藤枝,今治,1,1,D,藤枝サ
2021,J3,第１１節第２日,2021-06-13,13:03,鳥取,長野,1,8,A,チュスタ
2021,J3,第１１節第２日,2021-06-13,13:03,八戸,YS横浜,3,0,H,プラスタ
2021,J2,第１８節第１日,2021-06-13,14:03,長崎,松本,1,0,H,トラスタ
2021,J2,第１８節第１日,2021-06-13,14:03,山形,山口,2,0,H,ＮＤスタ
2021,J2,第１８節第１日,2021-06-13,14:03,水戸,相模原,2,0,H,Ｋｓスタ
2021,J2,第１８節第１日,2021-06-13,14:03,新潟,岡山,0,1,A,デンカＳ
2021,J2,第１８節第１日,2021-06-13,14:03,京都,群馬,2,2,D,サンガＳ
2021,J2,第１８節第１日,2021-06-13,14:03,千葉,東京Ｖ,0,1,A,フクアリ
2021,J3,第１１節第２日,2021-06-13,14:03,富山,熊本,1,1,D,富山
2021,J3,第１１節第２日,2021-06-13,14:03,讃岐,福島,1,2,A,ピカスタ
2021,J2,第１８節第１日,2021-06-13,15:03,町田,秋田,0,2,A,Ｇスタ
2021,J2,第１８節第１日,2021-06-13,15:03,磐田,甲府,1,0,H,ヤマハ
2021,J2,第１８節第１日,2021-06-13,18:03,愛媛,金沢,1,3,A,ニンスタ
2021,J2,第１８節第１日,2021-06-13,19:03,大宮,栃木,1,1,D,ＮＡＣＫ
2021,J2,第１８節第１日,2021-06-13,19:03,琉球,北九州,3,0,H,タピスタ
2021,J1,第１８節第２日,2021-06-19,13:03,福岡,神戸,1,2,A,ベススタ
2021,J1,第１８節第２日,2021-06-19,14:03,札幌,大分,2,0,H,札幌厚別
2021,J3,第１２節第１日,2021-06-19,17:03,岩手,沼津,3,2,H,いわスタ
2021,J1,第１８節第２日,2021-06-19,18:01,横浜FC,FC東京,0,1,A,ニッパツ
2021,J2,第１９節第１日,2021-06-19,18:03,栃木,長崎,0,2,A,カンセキ
2021,J2,第１９節第１日,2021-06-19,18:03,甲府,山口,2,2,D,ＪＩＴス
2021,J2,第１９節第１日,2021-06-19,18:03,松本,大宮,0,0,D,サンアル
2021,J1,第１８節第２日,2021-06-19,19:03,広島,柏,1,0,H,Ｅスタ
2021,J2,第１９節第１日,2021-06-19,19:03,岡山,琉球,3,0,H,Ｃスタ
2021,J2,第１９節第１日,2021-06-19,19:03,金沢,京都,1,2,A,石川西部
2021,J2,第１９節第１日,2021-06-19,19:03,磐田,千葉,1,0,H,ヤマハ
2021,J3,第１２節第１日,2021-06-19,19:03,鹿児島,八戸,0,0,D,白波スタ
2021,J3,第１２節第２日,2021-06-20,13:03,YS横浜,藤枝,4,3,H,ニッパツ
2021,J3,第１２節第２日,2021-06-20,14:03,長野,富山,4,0,H,長野Ｕ
2021,J2,第１９節第２日,2021-06-20,15:03,相模原,東京Ｖ,0,2,A,ギオンス
2021,J3,第１２節第２日,2021-06-20,15:03,宮崎,讃岐,2,2,D,ユニスタ
2021,J3,第１２節第２日,2021-06-20,16:03,今治,岐阜,3,0,H,夢スタ
2021,J1,第１８節第３日,2021-06-20,17:03,鹿島,仙台,1,1,D,カシマ
2021,J2,第１９節第２日,2021-06-20,18:03,水戸,山形,0,1,A,Ｋｓスタ
2021,J2,第１９節第２日,2021-06-20,19:03,群馬,町田,0,1,A,正田スタ
2021,J2,第１９節第２日,2021-06-20,19:03,北九州,愛媛,0,2,A,ミクスタ
2021,J1,第１８節第３日,2021-06-20,19:04,浦和,湘南,0,3,A,埼玉
2021,J3,第１２節第２日,2021-06-20,19:33,熊本,鳥取,1,1,D,えがおＳ
2021,J2,第１９節第３日,2021-06-21,19:03,秋田,新潟,0,2,A,ソユスタ
2021,J1,第１９節第３日,2021-06-23,18:03,神戸,横浜FC,5,0,H,ノエスタ
2021,J1,第１９節第３日,2021-06-23,19:01,横浜FM,鳥栖,2,0,H,ニッパツ
2021,J1,第１９節第３日,2021-06-23,19:03,大分,鹿島,0,0,D,昭和電ド
2021,J1,第１９節第３日,2021-06-23,19:03,柏,浦和,0,2,A,三協Ｆ柏
2021,J1,第１９節第３日,2021-06-23,19:03,徳島,FC東京,0,1,A,鳴門大塚
2021,J1,第１９節第３日,2021-06-23,19:03,仙台,清水,2,3,A,ユアスタ
2021,J2,第２０節第１日,2021-06-26,14:03,長崎,磐田,0,1,A,トラスタ
2021,J2,第２０節第１日,2021-06-26,15:03,秋田,相模原,1,1,D,ソユスタ
2021,J3,第１３節第１日,2021-06-26,17:03,岩手,YS横浜,0,2,A,いわスタ
2021,J3,第１３節第１日,2021-06-26,17:03,藤枝,宮崎,2,1,H,藤枝サ
2021,J2,第２０節第１日,2021-06-26,18:03,東京Ｖ,栃木,2,1,H,味スタ
2021,J2,第２０節第１日,2021-06-26,18:03,新潟,水戸,0,0,D,デンカＳ
2021,J3,第１３節第１日,2021-06-26,18:03,讃岐,熊本,1,2,A,ピカスタ
2021,J3,第１３節第１日,2021-06-26,18:03,富山,今治,1,1,D,富山
2021,J2,第２０節第１日,2021-06-26,18:33,京都,岡山,2,0,H,サンガＳ
2021,J2,第２０節第１日,2021-06-26,18:33,琉球,松本,4,0,H,タピスタ
2021,J2,第２０節第１日,2021-06-26,19:03,山形,金沢,4,1,H,ＮＤスタ
2021,J2,第２０節第１日,2021-06-26,19:03,北九州,千葉,0,0,D,ミクスタ
2021,J3,第１３節第１日,2021-06-26,19:03,鳥取,福島,0,1,A,Ａｘｉｓ
2021,J3,第１３節第２日,2021-06-27,16:03,沼津,長野,0,1,A,愛鷹
2021,J1,第２０節第２日,2021-06-27,18:03,横浜FC,清水,1,1,D,ニッパツ
2021,J1,第２０節第２日,2021-06-27,18:03,徳島,横浜FM,0,1,A,鳴門大塚
2021,J2,第２０節第２日,2021-06-27,18:03,甲府,群馬,6,2,H,ＪＩＴス
2021,J1,第２０節第２日,2021-06-27,18:33,鹿島,札幌,4,0,H,カシマ
2021,J1,第２０節第２日,2021-06-27,19:01,浦和,福岡,2,0,H,埼玉
2021,J1,第２０節第２日,2021-06-27,19:03,湘南,柏,2,4,A,レモンＳ
2021,J1,第２０節第２日,2021-06-27,19:03,FC東京,大分,3,0,H,味スタ
2021,J2,第２０節第２日,2021-06-27,19:03,町田,愛媛,5,0,H,Ｇスタ
2021,J2,第２０節第２日,2021-06-27,19:03,山口,大宮,0,1,A,みらスタ
2021,J3,第１３節第２日,2021-06-27,19:03,岐阜,鹿児島,1,0,H,長良川
2021,J3,第１４節第１日,2021-07-03,16:03,今治,鹿児島,1,2,A,夢スタ
2021,J1,第２１節第３日,2021-07-03,18:03,神戸,湘南,3,1,H,ノエスタ
2021,J2,第２１節第１日,2021-07-03,18:03,相模原,北九州,0,0,D,ギオンス
2021,J2,第２１節第１日,2021-07-03,18:03,栃木,町田,1,1,D,栃木グ
2021,J2,第２１節第１日,2021-07-03,18:03,水戸,山口,0,0,D,Ｋｓスタ
2021,J2,第２１節第１日,2021-07-03,18:03,松本,東京Ｖ,2,1,H,サンアル
2021,J3,第１４節第１日,2021-07-03,18:03,富山,岩手,1,0,H,富山
2021,J2,第２１節第１日,2021-07-03,18:04,千葉,群馬,2,0,H,フクアリ
2021,J2,第２１節第１日,2021-07-03,18:33,京都,長崎,0,2,A,サンガＳ
2021,J1,第２１節第３日,2021-07-03,19:01,柏,横浜FM,1,2,A,三協Ｆ柏
2021,J1,第２１節第３日,2021-07-03,19:03,広島,鳥栖,1,1,D,Ｅスタ
2021,J1,第２１節第３日,2021-07-03,19:03,仙台,浦和,0,0,D,ユアスタ
2021,J2,第２１節第１日,2021-07-03,19:03,大宮,山形,1,3,A,ＮＡＣＫ
2021,J2,第２１節第１日,2021-07-03,19:03,金沢,琉球,1,2,A,石川西部
2021,J2,第２１節第１日,2021-07-03,19:03,磐田,新潟,3,2,H,エコパ
2021,J2,第２１節第１日,2021-07-03,19:03,岡山,甲府,1,3,A,Ｃスタ
2021,J3,第１４節第１日,2021-07-03,19:03,鳥取,沼津,1,4,A,Ａｘｉｓ
2021,J3,第１４節第２日,2021-07-04,13:03,八戸,藤枝,1,0,H,プラスタ
2021,J1,第２１節第４日,2021-07-04,13:08,札幌,徳島,1,0,H,札幌厚別
2021,J3,第１４節第２日,2021-07-04,15:03,宮崎,福島,3,2,H,ユニスタ
2021,J3,第１４節第２日,2021-07-04,15:03,YS横浜,讃岐,1,2,A,ニッパツ
2021,J1,第２１節第４日,2021-07-04,18:03,清水,大分,1,0,H,アイスタ
2021,J2,第２１節第２日,2021-07-04,19:03,愛媛,秋田,1,3,A,ニンスタ
2021,J3,第１４節第２日,2021-07-04,19:03,長野,岐阜,2,1,H,長野Ｕ
2021,J3,第１５節第１日,2021-07-10,17:03,藤枝,鳥取,0,2,A,藤枝サ
2021,J1,第２２節第２日,2021-07-10,18:03,横浜FM,福岡,2,0,H,ニッパツ
2021,J1,第２２節第２日,2021-07-10,19:03,大分,浦和,1,0,H,昭和電ド
2021,J1,第２２節第２日,2021-07-10,19:03,仙台,札幌,1,1,D,ユアスタ
2021,J3,第１５節第１日,2021-07-10,19:03,八戸,讃岐,1,1,D,プラスタ
2021,J3,第１５節第１日,2021-07-10,19:03,鹿児島,富山,2,2,D,白波スタ
2021,J3,第１５節第２日,2021-07-11,15:03,福島,今治,4,1,H,あいづ
2021,J3,第１５節第２日,2021-07-11,16:03,沼津,宮崎,1,1,D,愛鷹
2021,J1,第２２節第３日,2021-07-11,18:03,広島,横浜FC,0,1,A,Ｅスタ
2021,J1,第２２節第３日,2021-07-11,18:03,徳島,清水,2,2,D,鳴門大塚
2021,J2,第２２節第１日,2021-07-11,18:03,秋田,千葉,1,1,D,ソユスタ
2021,J2,第２２節第１日,2021-07-11,18:03,長崎,大宮,1,1,D,トラスタ
2021,J2,第２２節第１日,2021-07-11,18:03,山形,松本,1,0,H,ＮＤスタ
2021,J2,第２２節第１日,2021-07-11,18:03,甲府,愛媛,1,0,H,ＪＩＴス
2021,J2,第２２節第１日,2021-07-11,18:03,新潟,栃木,3,0,H,デンカＳ
2021,J2,第２２節第１日,2021-07-11,18:33,琉球,相模原,0,1,A,タピスタ
2021,J1,第２２節第３日,2021-07-11,19:01,湘南,FC東京,0,1,A,レモンＳ
2021,J1,第２２節第３日,2021-07-11,19:03,柏,鹿島,2,1,H,三協Ｆ柏
2021,J2,第２２節第１日,2021-07-11,19:03,金沢,岡山,0,0,D,石川西部
2021,J2,第２２節第１日,2021-07-11,19:03,山口,磐田,2,2,D,みらスタ
2021,J2,第２２節第１日,2021-07-11,19:03,北九州,京都,0,2,A,ミクスタ
2021,J3,第１５節第２日,2021-07-11,19:03,長野,YS横浜,2,2,D,長野Ｕ
2021,J3,第１５節第２日,2021-07-11,19:03,熊本,岩手,1,1,D,えがおＳ
2021,J2,第２２節第１日,2021-07-11,19:04,群馬,東京Ｖ,2,2,D,正田スタ
2021,J2,第２２節第１日,2021-07-11,19:33,町田,水戸,2,1,H,Ｇスタ
2021,J2,第２３節第１日,2021-07-17,18:03,松本,水戸,0,1,A,サンアル
2021,J2,第２３節第１日,2021-07-17,18:03,栃木,甲府,0,1,A,栃木グ
2021,J2,第２３節第１日,2021-07-17,18:03,千葉,金沢,2,1,H,フクアリ
2021,J1,第１８節第４日,2021-07-17,18:33,清水,川崎Ｆ,0,2,A,アイスタ
2021,J2,第２３節第１日,2021-07-17,18:33,京都,新潟,1,1,D,サンガＳ
2021,J1,第２１節第５日,2021-07-17,18:34,福岡,Ｇ大阪,0,1,A,ベススタ
2021,J1,第２０節第３日,2021-07-17,19:03,Ｃ大阪,神戸,1,1,D,ヨドコウ
2021,J1,第２０節第３日,2021-07-17,19:03,鳥栖,名古屋,3,1,H,駅スタ
2021,J2,第２３節第１日,2021-07-17,19:03,長崎,北九州,3,2,H,トラスタ
2021,J2,第２３節第１日,2021-07-17,19:03,磐田,山形,1,2,A,ヤマハ
2021,J2,第２３節第１日,2021-07-17,19:03,山口,秋田,1,0,H,みらスタ
2021,J2,第２３節第２日,2021-07-18,18:03,岡山,群馬,0,1,A,Ｃスタ
2021,J2,第２３節第２日,2021-07-18,19:03,大宮,琉球,2,2,D,ＮＡＣＫ
2021,J2,第２３節第２日,2021-07-18,19:03,町田,相模原,1,0,H,Ｇスタ
2021,J2,第２３節第２日,2021-07-18,19:03,愛媛,東京Ｖ,2,2,D,ニンスタ
2021,J1,第２１節第６日,2021-07-21,19:03,Ｃ大阪,FC東京,3,3,D,ヨドコウ
2021,J1,第２２節第４日,2021-07-21,19:03,Ｇ大阪,神戸,1,2,A,パナスタ
2021,J1,第２節第３日,2021-07-24,19:03,Ｇ大阪,鹿島,0,1,A,パナスタ
2021,J1,第２２節第５日,2021-07-24,19:03,鳥栖,Ｃ大阪,3,3,D,駅スタ
